6700	4.9847
6750	4.9755
6800	4.9663
6850	4.9573
6900	4.9483
6950	4.9394
7000	4.9306
7050	4.9219
7100	4.9133
7150	4.9047
7200	4.8962
7250	4.8879
7300	4.8795
7350	4.8713
7400	4.8631
7450	4.855
7500	4.847
7550	4.839
7600	4.8312
7650	4.8234
7700	4.8156
7750	4.8079
7800	4.8003
7850	4.7928
7900	4.7853
7950	4.7779
8000	4.7705
8050	4.7632
8100	4.756
8150	4.7488
8200	4.7417
8250	4.7346
8300	4.7276
8350	4.7207
8400	4.7138
8450	4.707
8500	4.7002
8550	4.6935
8600	4.6868
8650	4.6802
8700	4.6736
8750	4.6671
8800	4.6606
8850	4.6542
8900	4.6478
8950	4.6415
9000	4.6352
9050	4.629
9100	4.6228
9150	4.6167
9200	4.6106
9250	4.6045
9300	4.5985
9350	4.5926
9400	4.5866
9450	4.5808
9500	4.5749
9550	4.5691
9600	4.5634
9650	4.5576
9700	4.552
9750	4.5463
9800	4.5407
9850	4.5351
9900	4.5296
9950	4.5241
10000	4.5187
10050	4.5132
10100	4.5079
10150	4.5025
10200	4.4972
10250	4.4919
10300	4.4867
10350	4.4815
10400	4.4763
10450	4.4711
10500	4.4659
10550	4.4603
10600	4.4544
10650	4.4483
10700	4.4418
10750	4.435
10800	4.4279
10850	4.4205
10900	4.4128
10950	4.4048
11000	4.3964
11050	4.3878
11100	4.3788
11150	4.3695
11200	4.3599
11250	4.35
11300	4.3398
11350	4.3293
11400	4.3185
11450	4.3074
11500	4.296
11550	4.2842
11600	4.2722
11650	4.2599
11700	4.2473
11750	4.2344
11800	4.2212
11850	4.2078
11900	4.194
11950	4.18
12000	4.1657
12050	4.1512
12100	4.1364
12150	4.1213
12200	4.106
12250	4.0904
12300	4.0746
12350	4.0585
12400	4.0422
12450	4.0257
12500	4.009
12550	3.992
12600	3.9749
12650	3.9575
12700	3.9399
12750	3.9221
12800	3.9042
12850	3.886
12900	3.8677
12950	3.8492
13000	3.8305
13050	3.8117
13100	3.7927
13150	3.7736
13200	3.7543
13250	3.7349
13300	3.7153
13350	3.6957
13400	3.6759
13450	3.656
13500	3.636
13550	3.6158
13600	3.5956
13650	3.5753
13700	3.5549
13750	3.5345
13800	3.5139
13850	3.4933
13900	3.4726
13950	3.4519
14000	3.4311
14050	3.4103
14100	3.3894
14150	3.3685
14200	3.3475
14250	3.3265
14300	3.3055
14350	3.2845
14400	3.2635
14450	3.2424
14500	3.2214
14550	3.2003
14600	3.1793
14650	3.1582
14700	3.1372
14750	3.1162
14800	3.0952
14850	3.0742
14900	3.0533
14950	3.0324
15000	3.0115
15050	2.9906
15100	2.9698
15150	2.9491
15200	2.9284
15250	2.9077
15300	2.8871
15350	2.8666
15400	2.8461
15450	2.8256
15500	2.8053
15550	2.785
15600	2.7647
15650	2.7446
15700	2.7245
15750	2.7045
15800	2.6846
15850	2.6647
15900	2.6449
15950	2.6253
16000	2.6057
16050	2.5861
16100	2.5667
16150	2.5474
16200	2.5281
16250	2.509
16300	2.4899
16350	2.471
16400	2.4521
16450	2.4333
16500	2.4147
16550	2.3961
16600	2.3777
16650	2.3593
16700	2.341
16750	2.3229
16800	2.3048
16850	2.2869
16900	2.269
16950	2.2513
17000	2.2337
17050	2.2162
17100	2.1988
17150	2.1815
17200	2.1643
17250	2.1472
17300	2.1302
17350	2.1134
17400	2.0966
17450	2.08
17500	2.0634
17550	2.047
17600	2.0307
17650	2.0145
17700	1.9984
17750	1.9824
17800	1.9666
17850	1.9508
17900	1.9352
17950	1.9196
18000	1.9042
18050	1.8889
18100	1.8737
18150	1.8586
18200	1.8436
18250	1.8287
18300	1.8139
18350	1.7993
18400	1.7847
18450	1.7703
18500	1.7559
18550	1.7417
18600	1.7276
18650	1.7136
18700	1.6997
18750	1.6859
18800	1.6722
18850	1.6586
18900	1.6451
18950	1.6317
19000	1.6184
19050	1.6052
19100	1.5921
19150	1.5792
19200	1.5663
19250	1.5535
19300	1.5408
19350	1.5283
19400	1.5158
19450	1.5034
19500	1.4911
19550	1.479
19600	1.4669
19650	1.4549
19700	1.443
19750	1.4312
19800	1.4195
19850	1.4079
19900	1.3964
19950	1.385
20000	1.3736
20050	1.3624
20100	1.3513
20150	1.3402
20200	1.3292
20250	1.3184
